DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201500000032,NGGE71FL,NG,2015.0,32.0,NG2015MIS,45859.765625,52368.1171875,59850.0234375,53.07500076293945,60.72500228881836,59.775001525878906,42.20000076293945,8.526103973388672,9.690159797668457,9.43815803527832,6.824797630310059,0.0019351765751457824,0.0022061941341851086,0.003912624078817642,36.63148914683949,35.1531815962358,35.13302889737216,36.01000144264915,14.291666984558105,13.858333587646484,14.225000381469727,13.808333396911621,5.0,1841.4545454545455,1913.3636363636363,2108.2727272727275,2230.0,2343.5454545454545,2219.5454545454545,2267.6363636363635,0.0,0.0,0.0,0.0,24.85372340425532,1617.125732421875,5.0,0.0,0.0,0.2747257918380557,0.2754705633858137,27.683055530894887,26.96333174272017,27.24022605202415,27.53204345703125,19.645380547706118,78.81259869514628,87.28097988696808,0.0,115.70336394614361,0.44932757105146137,0.44906820569719585,0.4117553915296282,0.3454502991267613,0.3679147447858538,0.36991950443812777,0.31054561478751047,0.25963759422302246,34.400001525878906,35.19166564941406,35.75833511352539,34.75,27.233333587646484,28.25,28.625,27.83333396911621,20.108333587646484,21.33333396911621,21.53333282470703,20.941667556762695,0.0,19.347423206676137,19.054089632901277,18.73462746360085,18.773486050692473,19.347423206676137,19.054089632901277,6.225000381469727,6.266666889190674,6.333333492279053,6.183333396911621,26669.82032,145607.1649,475145.7884,498.2,387.9,566.0,433.3,597.6,625.3,516.7,0.30493837721804357,0.0,0.0,0.0,31.575998942057293,26.345001220703125,21.777666727701824,24.276331583658855,21.424331665039062,27.480000813802082,30.20166524251302,28.493667602539062,32.02066548665365,24.799997965494793,27.918665568033855,27.424334208170574,163.84574468085106,62.148936170212764,21.07419543683687,23.94428672082228,27.342428920755967,31.24888096816976,57454.5546875,64411.984375,72511.3359375,81601.765625,181.96172706117022,203.99632230718086,229.64737782579786,258.4373129986702,3.868333339691162,4.5,4.5858330726623535,3.504999876022339
NG201500000033,NGGE71FL,NG,2015.0,33.0,NG2015MIS,25420.2421875,29027.84765625,33175.09765625,34.55833435058594,55.025001525878906,53.34166717529297,36.900001525878906,5.296296119689941,8.531007766723633,8.102531433105469,5.720930099487305,0.0001369920401527478,0.00019851595925066037,0.0002527873451336504,36.22145385742188,34.24549865722656,34.52516479492188,35.13633422851562,15.058333396911621,14.625,14.808333396911621,14.466667175292969,2.0,1743.1,1776.6,1970.1,2096.9,2228.3,2203.8,2251.5,0.0,0.0,0.0,0.0,38.68716577540107,1546.46640625,4.0,3.119687557220459,0.0,0.33630115810113126,0.30134670584993245,27.87418212890625,26.870333862304687,27.326165771484376,27.52933349609375,4.368476092496658,55.527458639705884,48.60398040608289,0.0,46.77762575200535,0.3664942423502604,0.3849165598551432,0.37062422434488934,0.2603649616241455,0.2780446688334147,0.2947561264038086,0.26936114629109703,0.1802676518758138,35.141666412353516,35.95000076293945,36.45000076293945,35.38333511352539,27.58333396911621,28.608333587646484,29.024999618530273,28.125,20.08333396911621,21.325000762939453,21.641666412353516,20.916667938232422,0.0,20.127166748046875,19.922332763671875,19.52690887451172,19.495166015625,20.127166748046875,19.922332763671875,6.525000095367432,6.450000286102295,6.583333492279053,6.450000286102295,77215.90347,0,325380.9482,429.5833333333333,369.6666666666667,385.1666666666667,341.9166666666667,478.6666666666667,467.6666666666667,496.25,0.039386504474170705,0.0,0.0,0.0,31.645999908447266,26.236499786376953,22.4375,24.586000442504883,22.117000579833984,27.999250411987305,30.895248413085938,28.375999450683594,31.95275115966797,25.41349983215332,27.923500061035156,27.23550033569336,87.64438502673796,168.13101604278074,11.7630703125,13.36508203125,15.261837239583333,17.44231640625,29300.68359375,32851.56640625,36985.22265625,41625.55859375,93.42721214906418,104.74941510695187,117.9298128342246,132.7258104946524,2.9658331871032715,4.046666622161865,3.8558332920074463,3.241666555404663
NG201500000034,NGGE71FL,NG,2015.0,34.0,NG2015MIS,48549.5546875,55439.63671875,63360.375,62.708335876464844,69.69166564941406,68.91666412353516,45.608333587646484,10.308218955993652,11.393733024597168,11.19079875946045,7.5489654541015625,0.0020160336083116623,0.002897166786864162,0.005332159919860645,36.07545166015625,34.72500305175781,34.794332885742186,35.10366516113281,14.091667175292969,13.666666984558105,13.933333396911621,13.583333969116211,8.0,1670.9,1774.8,1964.6,2072.0,2187.0,2039.1,2153.5,0.0,0.0,0.0,0.0,25.674603174603174,1473.5435791015625,5.0,0.0,0.0,0.3086147404145986,0.2990882196927248,27.439816284179688,26.7580810546875,27.030416870117186,27.004833984375,6.675532588252315,69.83531746031746,110.21837797619048,0.0,114.80880042989418,0.45357802510261536,0.43511486053466797,0.37711459398269653,0.3277026116847992,0.37411168217658997,0.35628971457481384,0.2813352048397064,0.24777857959270477,34.06666564941406,34.866668701171875,35.38333511352539,34.391666412353516,27.0,28.008333206176758,28.375,27.575000762939453,19.975000381469727,21.200000762939453,21.450000762939453,20.808334350585938,0.13691623160179625,19.266500854492186,18.905999755859376,18.804180908203126,18.791166687011717,19.266500854492186,18.905999755859376,6.083333492279053,6.116666793823242,6.1583333015441895,6.041666507720947,41088.65614,115925.4766,448661.278,506.72727272727275,451.90909090909093,559.0,420.72727272727275,565.8181818181819,578.3636363636364,552.6363636363636,0.06560680853626716,0.0,0.0,0.0,31.54625129699707,26.3489990234375,21.8804988861084,24.482749938964844,21.604000091552734,27.382999420166016,30.187000274658203,28.457500457763672,31.917499542236328,24.89299964904785,27.923250198364258,27.436750411987305,158.24338624338625,42.21164021164021,22.837575438161377,25.947823660714285,29.630303922784393,33.86362743882275,28440.26953125,31880.287109375,35884.5859375,40378.265625,89.53772941468254,100.36784887566138,112.97447503306879,127.12181712962963,4.205833435058594,4.727499961853027,4.7808332443237305,3.6391665935516357
NG201500000035,NGGE71FL,NG,2015.0,35.0,NG2015MIS,111319.578125,127117.890625,145279.390625,47.0,57.724998474121094,57.275001525878906,39.44166564941406,7.296248435974121,9.01953125,8.811538696289062,6.203145503997803,0.004080524927453149,0.004744823220409924,0.007490052452570275,36.57808091905382,34.822408040364586,35.56110975477431,35.85296291775174,14.550000190734863,14.141666412353516,14.391667366027832,14.008333206176758,5.0,1599.3333333333333,1597.0,1824.4444444444443,1958.6666666666667,2051.4444444444443,1934.111111111111,2035.5555555555557,0.0,0.0,0.0,0.0,30.015915119363395,1473.5434895833334,4.0,0.0,0.0,0.3558152640304177,0.3241378828564199,27.938886854383682,27.000647650824654,27.562315199110245,27.528796725802952,6.935824042606101,49.26058935676392,101.65871601458886,0.0,105.85759283819628,0.416891200201852,0.41552884238106863,0.27109456062316895,0.2814122608729771,0.33664655685424805,0.3356550761631557,0.1791872297014509,0.2008669035775321,34.866668701171875,35.68333435058594,36.233333587646484,35.150001525878906,27.558334350585938,28.575000762939453,29.016666412353516,28.125,20.316667556762695,21.541667938232422,21.84166717529297,21.141666412353516,0.18291497737803358,19.563517252604168,19.204630533854168,19.299696180555557,19.17888895670573,19.563517252604168,19.204630533854168,6.441666603088379,6.400000095367432,6.5,6.358333587646484,33918.41261,43361.86723,382428.32,429.8888888888889,487.6666666666667,505.3333333333333,398.6666666666667,535.1111111111111,542.0,606.0,0.11254966796551207,0.0,0.0,0.0,31.861666361490887,26.674001057942707,22.09533437093099,24.726666768391926,22.031667073567707,28.028666178385418,31.076334635416668,28.48333231608073,32.30133310953776,25.25933329264323,28.256998697916668,27.759666442871094,68.56233421750663,62.750663129973475,52.45678840112434,59.60088045634921,68.05935329861111,77.7830894510582,33965.8203125,38074.35546875,42856.328125,48223.3359375,107.28693841180372,120.26444379973475,135.36915616710874,152.32178381962865,3.4691665172576904,4.183333396911621,4.174999713897705,3.2641665935516357
NG201500000036,NGGE71FL,NG,2015.0,36.0,NG2015MIS,78077.0,89157.5859375,101895.6484375,68.57499694824219,74.30000305175781,73.30000305175781,49.63333511352539,11.722222328186035,12.593220710754395,12.267782211303711,8.484330177307129,0.008913156313773913,0.012697326067166451,0.017192819179632723,34.97644597833807,34.14954445578835,33.73015247691762,34.07287875088778,13.933333396911621,13.491666793823242,13.816666603088379,13.466667175292969,5.0,1626.7272727272727,1582.1818181818182,1735.2727272727273,1853.6363636363637,1983.5454545454545,1993.1818181818182,2011.8181818181818,0.0,0.0,0.0,0.0,26.16755319148936,1617.125697544643,5.0,1.1761289834976196,0.0,0.23013519013972417,0.24442443936541453,26.5849609375,26.257801402698863,26.38643854314631,26.47719782049006,28.17349567819149,103.84658618683511,618.8708444148937,0.0,154.7896442819149,0.368225029536656,0.36204004287719727,0.35473707744053434,0.2906818389892578,0.2843031712940761,0.27482008934020996,0.25819223267691477,0.20595213345118932,33.34166717529297,34.150001525878906,34.68333435058594,33.71666717529297,26.350000381469727,27.375,27.733333587646484,26.950000762939453,19.40833282470703,20.65833282470703,20.866666793823242,20.25,0.0,19.042727383700285,18.881514115767047,18.193471735174004,18.366059736772016,19.042727383700285,18.881514115767047,5.849999904632568,5.900000095367432,5.975000381469727,5.849999904632568,57828.68505,130934.1885,431302.1258,565.5,452.0,619.2,577.9,652.4,743.4,599.6,0.6667366027832031,0.0,0.0,0.0,30.853748321533203,25.471500396728516,21.781749725341797,24.130001068115234,21.387250900268555,26.362499237060547,29.02025032043457,28.157251358032227,31.03874969482422,24.64324951171875,27.296499252319336,26.446998596191406,166.07978723404256,21.90691489361702,36.881997827540104,41.904957490808826,47.85205339237968,54.68873245320856,95342.046875,108055.984375,122986.171875,139949.28125,311.7961379716981,353.4407429245283,402.35141509433964,457.93227762803235,4.654999732971191,5.156666278839111,5.228333473205566,3.999999761581421
NG201500000037,NGGE71FL,NG,2015.0,37.0,NG2015MIS,29804.150390625,34033.9140625,38896.390625,48.85000228881836,68.88333129882812,66.15833282470703,50.03333282470703,8.11911392211914,11.675141334533691,10.935261726379395,8.397202491760254,0.18036946883568397,0.2809033760657677,0.4138039809006911,36.87545394897461,34.573333740234375,36.48500061035156,35.5433349609375,14.925000190734863,14.508333206176758,14.483333587646484,14.27500057220459,4.0,1871,1889,2014,2211,2130,2158,2079,0.0,0.0,0.0,0.0,54.1875,1593.4599609375,5,0.0,0.0,0.20107723526355437,0.11950927386474013,28.077272415161133,26.989166259765625,28.575834274291992,28.288333892822266,12.911808967590332,19.737150192260742,69.09288024902344,0.0,103.9864730834961,0.39401042461395264,0.4260605573654175,0.40866819024086,0.3316091001033783,0.31953006982803345,0.3543519675731659,0.31867560744285583,0.25250503420829773,34.616668701171875,35.44166564941406,35.80000305175781,35.0,27.133333206176758,28.15833282470703,28.541667938232422,27.850000381469727,19.691667556762695,20.933334350585938,21.316667556762695,20.725000381469727,2.469499785324623,20.66666603088379,21.03333282470703,19.279090881347656,19.405000686645508,20.66666603088379,21.03333282470703,6.016666889190674,5.900000095367432,6.050000190734863,5.958333492279053,151764.3166,173274.939,229575.7007,532,524,639,649,665,653,724,0.238299161195755,2.0,3.0,3.0,31.572999954223633,25.770999908447266,22.857999801635742,24.750999450683594,22.503000259399414,27.042999267578125,29.506999969482422,28.812000274658203,31.569000244140625,25.614999771118164,27.64900016784668,26.759000778198242,1.6875,0.1875,302.76092529296875,343.9939270019531,392.8130798339844,448.934814453125,413.184326171875,477.0459289550781,553.0575561523438,640.9674682617188,30.650279998779297,35.38758087158203,41.02617645263672,47.547386169433594,3.760833263397217,4.75,4.372499942779541,4.021666526794434
NG201500000038,NGGE71FL,NG,2015.0,38.0,NG2015MIS,46575.11328125,53184.9921875,60783.59765625,37.625,55.72500228881836,55.150001525878906,37.125,5.810810565948486,8.695708274841309,8.409148216247559,5.823529243469238,0.2362008605684553,0.2521765913282122,0.334794214793614,33.2518196105957,31.5,33.26333236694336,33.46500015258789,14.783333778381348,14.375,14.583333969116211,14.191666603088379,2,1622.0,1655.0,1791.0,1848.0,1853.0,1842.0,1924.0,0.0,0.0,0.0,0.0,66.14285714285714,1546.4664306640625,4.0,19.161699295043945,0.0,0.3765248769665066,0.3665031111967251,26.7336368560791,25.65333366394043,26.573333740234375,26.379167556762695,9.175724574497767,27.551021030970983,72.44338117327008,0.0,52.345424107142854,0.31454554200172424,0.3319781720638275,0.3410593271255493,0.22701920568943024,0.23666346073150635,0.24911919236183167,0.24715623259544373,0.1548817753791809,34.97500228881836,35.78333282470703,36.31666946411133,35.22500228881836,27.558334350585938,28.575000762939453,28.991666793823242,28.108333587646484,20.191667556762695,21.40833282470703,21.733333587646484,21.03333282470703,0.6588120296083647,19.883333206176758,19.293333053588867,20.2154541015625,19.80666732788086,19.883333206176758,19.293333053588867,6.474999904632568,6.4083333015441895,6.558333396911621,6.375,44266.83787,25367.20983,318051.6934,418,404,387,366,473,484,508,0.08805693898882185,3.0,3.0,3.0,30.702999114990234,26.492000579833984,22.32699966430664,23.969999313354492,21.624000549316406,28.02899932861328,30.72599983215332,27.618999481201172,31.191999435424805,25.309999465942383,27.85099983215332,27.322999954223633,2.5,1.4285714285714286,652.568359375,741.4416852678571,846.666015625,967.6303013392857,1615.74462890625,1865.4700927734375,2162.70849609375,2506.47607421875,137.5780029296875,158.84170968191964,184.15105329241072,213.42229352678572,3.1474997997283936,4.135833263397217,4.056666374206543,3.232499837875366
NG201500000039,NGGE71FL,NG,2015.0,39.0,NG2015MIS,8705.4375,9940.900390625,11361.169921875,32.19166564941406,51.650001525878906,49.79999923706055,35.891666412353516,4.877525329589844,7.895541191101074,7.48872184753418,5.465735912322998,2.1427625436157275e-06,3.141060043066835e-05,9.678104838814598e-05,37.75909146395597,35.66439541903409,36.60840121182528,37.02514925870028,15.633333206176758,15.200000762939453,15.300000190734863,14.966667175292969,2.0,1611.0,1625.7272727272727,1833.3636363636363,1932.090909090909,1953.2727272727273,1884.4545454545455,2052.5454545454545,0.0,0.0,0.0,0.0,32.44031830238727,1596.015345982143,4.0,4.925842761993408,0.0,0.22149081553608285,0.23559721535021583,28.59727061878551,27.370758056640625,28.108367919921875,28.31924161044034,7.583986965351459,24.09554511356101,18.088044750911802,0.0,21.426117995689655,0.33066099882125854,0.3493598997592926,0.3203301429748535,0.24684680998325348,0.25221556425094604,0.26796481013298035,0.2299305498600006,0.169655442237854,35.65833282470703,36.45833206176758,36.93333435058594,36.04166793823242,27.816667556762695,28.83333396911621,29.258333206176758,28.53333282470703,20.025001525878906,21.258333206176758,21.633333206176758,21.075000762939453,0.0,19.608333240855824,19.6133339621804,19.435455322265625,19.07712069424716,19.608333240855824,19.6133339621804,6.600000381469727,6.5416669845581055,6.650000095367432,6.566666603088379,61278.15816,100722.6632,215321.5961,359.4,295.0,418.1,377.6,381.4,425.0,440.0,0.029934430312098494,0.0,0.0,0.0,32.11024856567383,26.662500381469727,22.741750717163086,24.68000030517578,22.14099884033203,28.240249633789062,31.33974838256836,28.86425018310547,32.65999984741211,26.072250366210938,28.866750717163086,27.795249938964844,141.83819628647214,53.61273209549071,3.859768481964761,4.385430518617022,5.007804708277925,5.723276990525266,7635.2802734375,8815.31640625,10219.96484375,11844.384765625,24.178729069960212,27.915559723143236,32.363680164124666,37.507750331564985,2.929166555404663,3.879166603088379,3.573333263397217,3.303333282470703
NG201500000040,NGGE71FL,NG,2015.0,40.0,NG2015MIS,24228.6875,27667.189453125,31620.037109375,56.491668701171875,75.78333282470703,71.5,50.97500228881836,9.324621200561523,12.718880653381348,11.689373016357422,8.555244445800781,0.000663658141330549,0.0009302442810338015,0.001258916346130857,36.45309143066406,34.809332275390624,36.54683227539063,35.92850036621094,14.391667366027832,13.966667175292969,14.074999809265137,13.808333396911621,4.0,1771.0,1842.1,2004.8,2140.4,2192.3,2194.0,2210.8,0.0,0.0,0.0,0.0,25.848,1568.7615792410713,5.0,0.0,0.0,0.25774794404702484,0.13396786782875658,27.706817626953125,26.775167846679686,27.992831420898437,27.64808349609375,21.5400859375,120.39511458333334,131.30695833333334,0.0,73.83702083333333,0.45185168584187824,0.44791078567504883,0.4803066889444987,0.3943521499633789,0.38512891133626304,0.3811897913614909,0.39257952372233074,0.31699380874633787,34.18333435058594,35.025001525878906,35.46666717529297,34.45833206176758,26.96666717529297,28.008333206176758,28.399999618530273,27.53333282470703,19.791667938232422,21.058334350585938,21.391666412353516,20.649999618530273,0.00976714541481623,19.43883361816406,19.36766662597656,18.960545349121094,18.741000366210937,19.43883361816406,19.36766662597656,6.058333396911621,5.958333492279053,6.116666793823242,5.958333492279053,180520.9088,91616.11661,324265.8319,597.2,589.1,635.2,628.2,693.7,724.4,704.9,0.1928109130859375,0.0,0.0,0.0,30.74700164794922,25.341751098632812,21.9112491607666,23.960750579833984,21.593250274658203,26.380001068115234,29.010000228881836,27.95199966430664,30.916749954223633,24.793498992919922,26.93600082397461,26.3802490234375,162.464,22.28,12.969176112814987,14.73544740550398,16.8266821742374,19.230731670673077,27918.59765625,32126.86328125,37123.0,42882.71484375,88.35722916666667,101.67564583333333,117.48754166666667,135.71601041666668,3.9825000762939453,5.0333333015441895,4.7208333015441895,4.010833263397217
NG201500000041,NGGE71FL,NG,2015.0,41.0,NG2015MIS,15692.3955078125,17919.4375,20479.61328125,56.491668701171875,75.78333282470703,71.5,50.97500228881836,9.324621200561523,12.718880653381348,11.689373016357422,8.555244445800781,0.00023766119801808916,0.0004432749180566697,0.0006459961807917035,36.65302870008681,35.33018663194444,36.682223849826386,36.37351820203993,14.391667366027832,13.966667175292969,14.074999809265137,13.808333396911621,4.0,1823.7777777777778,1861.2222222222222,2038.6666666666667,2170.1111111111113,2184.4444444444443,2160.0,2202.1111111111113,0.0,0.0,0.0,0.0,25.099730458221025,1574.2501302083333,5.0,0.0,0.0,0.25504741138657183,0.15071338624588335,27.805857340494793,27.01388888888889,28.099999321831596,27.82259284125434,20.616465578797044,102.69576402889786,119.97095514112904,0.0,73.64088226646506,0.44048789342244465,0.4396134694417318,0.48364149729410805,0.3804048538208008,0.37230192820231117,0.3736578623453776,0.3978042920430501,0.30434675216674806,34.18333435058594,35.025001525878906,35.46666717529297,34.45833206176758,26.96666717529297,28.008333206176758,28.399999618530273,27.53333282470703,19.791667938232422,21.058334350585938,21.391666412353516,20.649999618530273,0.0003784026520660991,19.517778184678818,19.271665785047745,18.95868598090278,18.69759284125434,19.517778184678818,19.271665785047745,6.058333396911621,5.958333492279053,6.116666793823242,5.958333492279053,168806.0496,83074.74749,314598.7249,554.6,561.2,596.8,582.7,661.3,699.2,662.4,0.5633393974714381,0.0,0.0,0.0,30.93174934387207,25.61250114440918,21.985252380371094,24.019750595092773,21.639751434326172,26.712249755859375,29.36050033569336,28.052249908447266,31.211999893188477,24.912250518798828,27.1252498626709,26.619001388549805,182.03494623655914,34.76075268817204,6.991854463843997,7.944075692612137,9.07148746701847,10.36754308212401,23530.95703125,27167.986328125,31496.705078125,36503.0859375,75.1046654485887,86.71312163978494,100.52925487231182,116.50831653225806,3.9825000762939453,5.0333333015441895,4.7208333015441895,4.010833263397217
NG201500000042,NGGE71FL,NG,2015.0,42.0,NG2015MIS,159009.328125,181575.71875,207517.6875,32.75,53.30000305175781,52.0,36.75833511352539,4.993646621704102,8.179028511047363,7.829360008239746,5.669665813446045,0.011489866620900176,0.013428834649737213,0.018033439673266365,37.00355391068892,35.30939275568182,35.435455322265625,35.91545521129262,15.325000762939453,14.875,15.016667366027832,14.700000762939453,2.0,1496.5454545454545,1488.0,1687.7272727272727,1814.2727272727273,1809.3636363636363,1840.8181818181818,1915.909090909091,0.0,0.0,0.0,0.0,40.49734042553192,1586.72509765625,4.0,9.512125015258789,0.0,0.26128649508482055,0.25580399751434524,28.357105601917613,27.499622691761363,27.881364302201703,27.97439297762784,9.353022163047083,28.475650696286472,41.62892438246021,0.0,30.74751326259947,0.32756188937595915,0.3429261956896101,0.3344199316842215,0.24148857593536377,0.2460178988320487,0.26046533243996756,0.2422177450997489,0.16745165416172572,35.30833435058594,36.07500076293945,36.583335876464844,35.54166793823242,27.616666793823242,28.625,29.041667938232422,28.158334732055664,19.983333587646484,21.200000762939453,21.566667556762695,20.84166717529297,0.040801203645617755,20.327273282137785,20.03333351828835,19.710661454634234,19.689849853515625,20.327273282137785,20.03333351828835,6.558333396911621,6.516666889190674,6.641666889190674,6.483333587646484,59725.89929,54294.73385,259848.7938,336.72727272727275,302.09090909090907,347.45454545454544,341.8181818181818,365.90909090909093,402.8181818181818,407.72727272727275,0.05134136291018215,0.0,0.0,0.0,31.868749618530273,26.740751266479492,22.61050033569336,24.59575080871582,22.083499908447266,28.423500061035156,31.322998046875,28.601001739501953,32.40299987792969,25.833749771118164,28.429750442504883,27.670000076293945,42.63660477453581,24.846153846153847,69.87549987631927,79.39185150065963,90.65902250989446,103.61161156002639,16016.484375,18491.96484375,21438.41015625,24846.029296875,50.7006175397878,58.53682443633952,67.86387185013263,78.65078953912467,2.9583332538604736,4.036666393280029,3.795833110809326,3.316666603088379
NG201500000043,NGGE71FL,NG,2015.0,43.0,NG2015MIS,14759.4833984375,16854.12890625,19262.1015625,41.40833282470703,64.96666717529297,62.375,43.616668701171875,6.555408954620361,10.39466667175293,9.771540641784668,6.997326374053955,1.610431466790641e-05,5.403657554621865e-05,5.815733355916198e-05,37.910910034179686,36.3018310546875,36.188665771484374,36.572332763671874,14.716667175292969,14.300000190734863,14.458333969116211,14.15000057220459,4.0,1615.4,1625.8,1839.2,1888.2,1974.0,1931.4,2034.3,0.0,0.0,0.0,0.0,24.45382585751979,1546.466517857143,4.0,0.0,0.0,0.2634496566310946,0.237109200242182,28.638455200195313,27.83466796875,28.0899169921875,28.16341552734375,11.741300884046053,49.97974403782895,54.187900904605264,0.0,32.985546875,0.3884656088692801,0.42308528082711355,0.44796296528407503,0.3104315825871059,0.3140361990247454,0.34551518304007395,0.35897394589015413,0.23596988405500138,34.82500076293945,35.650001525878906,36.13333511352539,35.083335876464844,27.441667556762695,28.475000381469727,28.866666793823242,27.983333587646484,20.108333587646484,21.350000381469727,21.67500114440918,20.933334350585938,0.0014179365612695441,19.991168212890624,19.75449981689453,19.366000366210937,19.367498779296874,19.991168212890624,19.75449981689453,6.316666603088379,6.25,6.383333206176758,6.233333587646484,99978.17921,37616.16268,287639.4414,385.0,362.4,406.3,373.4,450.1,462.4,449.7,0.1169203708046361,0.0,0.0,0.0,31.681751251220703,26.16950035095215,22.558500289916992,24.658748626708984,22.157249450683594,27.794498443603516,30.575000762939453,28.58599853515625,32.03874969482422,25.754751205444336,28.286998748779297,27.34025001525879,129.31578947368422,66.41315789473684,6.517905156871684,7.405577803796419,8.45656757708886,9.664769018360412,16263.97265625,18777.720703125,21769.71484375,25229.98046875,50.936374383223686,58.80905633223684,68.17953844572368,79.01659128289474,3.2825000286102295,4.481666564941406,4.25333309173584,3.6024997234344482
NG201500000044,NGGE71FL,NG,2015.0,44.0,NG2015MIS,26910.3828125,30729.46484375,35119.828125,34.55833435058594,55.025001525878906,53.34166717529297,36.900001525878906,5.296296119689941,8.531007766723633,8.102531433105469,5.720930099487305,0.0,0.0,0.0,37.81708984375,35.451165771484376,35.9885009765625,36.61066589355469,15.058333396911621,14.625,14.808333396911621,14.466667175292969,2.0,1503.8,1482.3,1725.6,1863.8,1899.2,1871.6,1926.4,0.0,0.0,0.0,0.0,27.523560209424083,1565.04736328125,4.0,0.0,0.0,0.2636102658145385,0.25125613712620054,28.7668212890625,27.57491455078125,28.08125,28.35899963378906,10.851644306282722,41.93929206888089,53.772716582133505,0.0,31.42157333933246,0.38529229164123535,0.41659581661224365,0.42820608615875244,0.3022509217262268,0.30666831135749817,0.33501380681991577,0.33559322357177734,0.22472625970840454,35.141666412353516,35.95000076293945,36.45000076293945,35.38333511352539,27.58333396911621,28.608333587646484,29.024999618530273,28.125,20.08333396911621,21.325000762939453,21.641666412353516,20.916667938232422,0.0010267837947567568,20.174000549316407,20.107333374023437,19.716546630859376,19.698666381835938,20.174000549316407,20.107333374023437,6.525000095367432,6.450000286102295,6.583333492279053,6.450000286102295,77007.00202,41572.37641,273930.043,363.1111111111111,323.55555555555554,366.1111111111111,361.22222222222223,385.3333333333333,406.22222222222223,442.77777777777777,0.09737589970933205,0.0,0.0,0.0,31.757999420166016,26.608749389648438,22.644750595092773,24.664501190185547,22.124752044677734,28.18524932861328,31.021499633789062,28.57925033569336,32.21050262451172,25.87150001525879,28.480249404907227,27.64900016784668,94.17801047120419,61.397905759162306,12.306953691870053,13.983038990352902,15.967491290814644,18.24878895943272,25672.7421875,29640.751953125,34363.59375,39825.6171875,80.046875,92.41902200589006,107.14469486256544,124.17512679973822,2.9658331871032715,4.046666622161865,3.8558332920074463,3.241666555404663
